44.800,-54.5,-4.3,80.9,3.16,0.8,0.051,-0.095,-0.974,127,127,127,127,254,0,7.4
45.000,-54.4,-4.3,80.7,3.14,-1.0,0.007,-0.058,-0.978,127,127,127,127,254,0,7.4
45.200,-54.7,-4.5,81.3,3.08,-0.9,-0.037,-0.069,-0.976,127,127,127,127,254,0,7.4
45.400,-55.6,-5.0,81.2,3.13,0.5,-0.074,-0.108,-0.971,127,127,127,127,254,0,7.4
45.600,-57.0,-4.1,81.9,3.08,0.8,-0.093,-0.271,-0.937,127,127,127,127,254,0,7.4
45.800,-58.0,-3.2,82.3,3.08,1.4,-0.097,-0.174,-0.959,127,127,127,127,254,0,7.4
46.000,-60.1,-3.5,85.2,3.02,2.2,0.064,-0.195,-0.958,127,127,127,127,254,0,7.4
46.200,-59.6,-0.6,84.0,3.22,2.7,-0.194,-0.071,-0.957,127,127,127,127,254,0,7.4
46.400,-61.0,-6.4,84.5,2.84,-0.6,-0.013,-0.104,-0.974,127,127,127,127,254,0,7.4
46.600,-63.2,-4.3,84.8,3.21,3.0,0.052,-0.203,-0.957,127,127,127,127,254,0,7.4
46.800,-64.1,-0.7,81.6,3.29,3.1,-0.126,-0.319,-0.917,127,127,127,127,254,0,7.4
47.000,-65.4,-1.5,81.4,2.95,1.5,0.170,-0.291,-0.919,127,127,127,127,254,0,7.4
47.200,-65.3,4.5,86.1,3.32,3.7,-0.067,-0.077,-0.974,127,127,127,127,254,0,7.4
47.400,-63.8,6.6,82.8,3.41,3.9,-0.226,-0.259,-0.917,127,127,127,127,254,0,7.4
47.600,-63.4,8.1,77.0,3.15,2.1,-0.256,-0.057,-0.944,127,127,127,127,254,0,7.4
47.800,-62.5,9.0,87.6,3.48,6.6,-0.912,-0.081,-0.349,127,127,127,127,254,0,7.4
48.000,-66.1,7.8,83.6,2.48,8.5,0.160,-0.053,-0.965,127,127,127,127,254,0,7.4
48.200,-65.5,7.2,87.5,3.40,7.6,0.492,0.057,-0.845,127,127,127,127,254,0,7.4
48.400,-62.0,5.0,93.9,3.89,7.5,0.567,-0.052,-0.797,127,127,127,127,254,0,7.4
48.600,-61.0,-1.9,102.9,3.79,8.0,0.971,-0.101,-0.077,127,127,127,127,254,0,7.4
48.800,-64.3,-10.0,112.3,3.25,8.3,0.903,-0.150,-0.347,127,127,127,127,254,0,7.4
49.000,-64.9,-10.6,112.0,2.07,8.2,0.223,-0.026,-0.953,127,127,127,127,254,0,7.4
49.200,-57.0,-0.5,98.6,3.61,6.5,0.285,-0.227,0.909,127,127,127,127,254,0,7.4
49.400,-52.4,3.6,95.0,2.23,-2.8,0.076,-0.149,-0.965,127,127,127,127,254,0,7.4
49.600,-49.0,4.3,95.2,1.71,3.7,0.672,0.205,-0.682,127,127,127,127,254,0,7.4
